"url";"reach_rank";"delta";"country";"country_rank";"populartity"
"https://www.liwwa.com/?view=global|introduction";"1541914";"-602104";"N/A";"N/A";"1540757"
"http://www.loadmax.com.au/";"7989657";"-14479516";"N/A";"N/A";"8990468"
"http://www.loanables.com/";"1113754";"-323512";"212042";"United States";"1092851"
"http://www.loanback.com/";"1874755";"-774341";"368875";"United States";"1741340"
"https://www.localcircles.com/a/";"96735";"+22379";"10204";"India";"111409"
"http://www.alexride.org/carpool.php";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.localyoo.com/";"685831";"+358395";"N/A";"N/A";"584877"
"http://www.locawoka.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://lock8.me/";"704446";"+170570";"166951";"Germany";"845186"
"http://locongo.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.locawoka.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"https://www.lokob.fr/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.collaborativeconsumption.com/directoryitem/lonely-crates/www.lonelycrates.com";"306204";"+84369";"201147";"United States";"329791"
"http://www.lovehomeswap.com/";"176617";"-2236";"136183";"United States";"158629"
"http://www.lovemeandleaveme.com/";"4347258";"+2223411";"N/A";"N/A";"4100006"
"http://www.lovefilm.com/";"15843192";"+15845175";"N/A";"N/A";"16665361"
"http://lovefre.sh/";"18796736";"N/A";"N/A";"N/A";"19632744"
"http://lovemeandleaveme.com/";"4347258";"+2223411";"N/A";"N/A";"4100006"
"http://www.luckyducktoybox.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.ludovico.at/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://lyft.me/";"N/A";"N/A";"N/A";"N/A";"N/A"
"https://www.mpesa.in";"87227";"-18876";"7836";"India";"83291"
"http://www.madisonhours.org";"21805240";"N/A";"N/A";"N/A";"22066659"
"https://maestromarket.com/";"17834461";"+13256721";"N/A";"N/A";"18306588"
"http://www.magicevent.com";"1434017";"-1791108";"N/A";"N/A";"1427436"
"https://maidsailors.com/";"1067494";"-38951";"N/A";"N/A";"1183563"
"http://www.makeupalley.com/swap/";"8865";"+136";"2780";"United States";"7611"
"http://www.collaborativeconsumption.com/directoryitem/makeworks/www.makeworks.com";"306204";"+84369";"201147";"United States";"329791"
"http://mamabake.com/";"1770825";"+287476";"743713";"United States";"2147278"
"http://www.mamanlou.com/";"3851406";"-4637854";"N/A";"N/A";"3928895"
"http://www.maneo.jp/";"376851";"-27660";"21005";"Japan";"344531"
"http://www.manlyemporium.com";"10952766";"+8325556";"N/A";"N/A";"12196769"
"http://manodrabuziai.lt/";"6878220";"-480385";"N/A";"N/A";"7878304"
"https://www.manyship.com/";"2810873";"+1074720";"N/A";"N/A";"2905310"
"http://www.marktplaats.nl/";"1702";"+239";"11";"Netherlands";"1168"
"https://massmosaic.com";"4070848";"+1011714";"N/A";"N/A";"3586240"
"http://massmosaic.com";"4070848";"+1011714";"N/A";"N/A";"3586240"
"http://www.massivemov.com/";"2653064";"+86481";"N/A";"N/A";"2090869"
"http://www.maternityexchange.sg/";"1847828";"+133426";"N/A";"N/A";"1461892"
"http://matrixcbsolutions.com";"18746249";"+10059914";"N/A";"N/A";"17986837"
"http://mattern16.amarantus.de/";"16314410";"+4568227";"N/A";"N/A";"17163990"
"http://www.max30-1.de/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.mealsharing.org/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.medstartr.com/";"1519047";"+586253";"656667";"United States";"1695231"
"http://meedley.com/";"11196896";"+6079035";"N/A";"N/A";"12428290"
"https://www.meemeep.com/";"985281";"+846780";"N/A";"N/A";"1030776"
"http://www.meerijden.nu/";"16281162";"+15500949";"N/A";"N/A";"17113927"
"https://www.meetingrooms.com/";"830794";"+213155";"N/A";"N/A";"794197"
"https://meetmeals.com/";"9355872";"-4247389";"N/A";"N/A";"10561635"
"http://www.megafounder.com/en/";"271030";"-16432";"31270";"Spain";"204682"
"http://www.meinbuero-hamburg.de/";"17323189";"N/A";"N/A";"N/A";"13938198"
"http://www.meine-ernte.de";"2149042";"+917884";"112037";"Germany";"2193013"
"https://www.meinespielzeugkiste.de/";"377504";"-377439";"27491";"Germany";"373394"
"http://www.mejorenbici.org/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.melbournebikeshare.com.au/";"2397028";"+182140";"N/A";"N/A";"2650436"
"http://www.meloprestas.es/";"13889328";"N/A";"N/A";"N/A";"14890101"
"https://www.microryza.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"http://www.microtask.com/";"813082";"+115348";"N/A";"N/A";"910043"
"http://www.microventures.com/";"223772";"-73902";"69692";"India";"217744"
"https://www.midpoint.com/";"959771";"-42035";"N/A";"N/A";"983816"
"http://www.miet24.de/";"157599";"+8728";"7762";"Germany";"156720"
"https://www.mila.com/";"1201277";"+190885";"N/A";"N/A";"1255174"
"http://madeinles.org";"3544112";"-1030139";"804141";"United States";"3329641"
"http://www.minbildinbil.dk/";"2049048";"+1119136";"N/A";"N/A";"2364086"
"http://www.collaborativeconsumption.com/directoryitem/minbildinbil-2/www.minbildinbil.dk";"306204";"+84369";"201147";"United States";"329791"
"http://www.minivacationers.com/";"9323917";"N/A";"N/A";"N/A";"10527901"
"http://www.misterbnb.com/en/index.html";"148498";"-29782";"83260";"United States";"127330"
"http://www.mmmule.com/";"7140399";"-10326702";"N/A";"N/A";"7359336"
"http://www2.mobilesuite.de/en/coworking";"523200";"-244074";"31463";"Germany";"525616"
"http://www.mobilicidade.com.br/";"269385";"-13799";"12376";"Brazil";"243383"
"http://www.mobility.ch/";"231012";"-35272";"1367";"Switzerland";"208093"
"http://www.modo.coop/";"315588";"-73878";"8405";"Canada";"281498"
"http://www.monjoujou.com/";"12548652";"N/A";"N/A";"N/A";"13598751"
"https://www.money360.com/";"3808516";"+1961086";"N/A";"N/A";"4227851"
"http://www.moneyauction.co.kr";"2625102";"+1559413";"N/A";"N/A";"3069094"
"http://www.monsieurparking.com";"242077";"-181533";"6021";"France";"192494"
"http://www.moveabout.net";"10733553";"+1422254";"N/A";"N/A";"11969356"
"http://www.moving2you.com/en";"4404656";"+1038363";"N/A";"N/A";"5269708"
"http://movingworlds.org/";"925277";"+1246";"N/A";"N/A";"768045"
"http://movomovo.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"https://muber.com/";"N/A";"N/A";"N/A";"N/A";"N/A"
"https://www.murfie.com/";"467040";"-31192";"61655";"United States";"389225"
"http://www.mutantspace.ie/";"N/A";
